source,target,dataset
ramabira ea joai,vengo enseguida.,flashcards
eara pikasai,tengo hambrita.,flashcards
¿jaweki winotai?,¿sucede algo?,flashcards
yamera matsiwanke,heló anoche.,flashcards
atikomara ike,era dificilísimo.,flashcards
bakishra matsiai,nevará mañana.,flashcards
karro yoitires,es auto-explicativo.,flashcards
jaskara kawe,sigue así.,flashcards
ramera en kinanwanke,vomité anoche.,flashcards
buitree yame iwana,buitreé anoche.,flashcards
snoopy janenon iwe,llamémosle snoopy.,flashcards
tananon iwe,probemos suerte.,flashcards
jabicho jenenon iwe,dejémosla sola.,flashcards
bewa ninkanon awe,escuchemos música.,flashcards
rabekax kati riki,viajemos juntos.,flashcards
wetsa non ati atipanke,probemos otro.,flashcards
nato oke awe,apártame esto.,flashcards
naman firimanwe,firme abajo.,flashcards
kikin jakoinra,bien hecho.,flashcards
noe joibo,dulces palabras.,flashcards
maton bombonesbo pia,comieron bombones.,flashcards
noara tonkon tsiniaibo iki,somos futbolistas.,flashcards
noara yoyo iresai,continuamos charlando.,flashcards
noara yoyo iresai,seguimos hablando.,flashcards
nonra aki iitai,estamos progresando.,flashcards
nonra benaresai,seguimos buscando.,flashcards
¡kikin ayamabiresa!,¡qué desilusión!,flashcards
¡kikin jakoma!,¡qué atrocidad!,flashcards
¿jawetianki nokokanai?,¿cuándo llegarán?,flashcards
¿jawerato mia kenai?,¿cuál quieres?,flashcards
¿tsoaki joshokoai?,¿quién sigue?,flashcards
¿min noa chibankasai?,¿quieres acompañarnos?,flashcards
¿bakishki joai?,¿vendrá mañana?,flashcards
¿bakishra oi beai?,¿lloverá mañana?,flashcards
¿mia ebe kai?,¿me acompañarás?,flashcards
¿min chekebo bia?,¿recibís cheques?,flashcards
jatibi wishawe,anótalo todo.,flashcards
min ninkayama,no entendiste.,flashcards
nenobi banewe,quédate aquí.,flashcards
minra ea chibanti jake,debes seguirme.,flashcards
minra jatibi jakomake,arruinaste todo.,flashcards
minra kopiati jake,deberías pagarlo.,flashcards
metsashoko mia,eres hermosísima.,flashcards
¿mia ebe joai?,¿vienes conmigo?,flashcards
¿boston min jeneai?,¿dejas boston?,flashcards
"jowe, ea meniwe","venga, dámelo.",flashcards
min ninkayama,no escuchaste.,flashcards
min ea jakoma shinanmei,me decepcionas.,flashcards
isthon mia nokota,llegaste rápido.,flashcards
minra jakon akin yoike,adivinaste bien.,flashcards
minra ati jake,debes hacerlo.,flashcards
europeo keska riki mia,luces europeo.,flashcards
japonesbo keska riki mia,pareces japonés.,flashcards
kikin metsa,luces fabulosa.,flashcards
minra akinti jake,debes ayudarla.,flashcards
miara ishtonti jake,debes apurarte.,flashcards
minra yatanti jake,debes detenerlo.,flashcards
matonra yatanti jake,deben detenerlo.,flashcards
miara tantiti maxkake,necesitas relajarte.,flashcards
paxkina jisa riki mia,pareces estresado.,flashcards
minra tanati jake,deberías probarlo.,flashcards
ichaira mia yoyo ikai,hablas demasiado.,flashcards
kikin jakonra mia ike,fuiste encantador.,flashcards
metsa riki mia,eras guapo.,flashcards
jainmachara mia ike,estabais equivocados.,flashcards
¿mato jakon iki?,¿están satisfechos?,flashcards
¿budistarin mia?,¿eres budista?,flashcards
¿musikorin mia?,¿eres músico?,flashcards
¿tee akairin mia?,¿eres productivo?,flashcards
¿vegetarianorin mia?,¿eres vegetariano?,flashcards
¿ea ninkawe?,¿puede perdonarme?,flashcards
¿maton ea ninkati atipana?,¿pueden perdonarme?,flashcards
¿min biti atipana?,¿puedes recogerlo?,flashcards
bakish jowe,vuelve mañana.,flashcards
¿tomanki pia?,¿tom cenó?,flashcards
¿mia yometsoakana?,fuiste robado?,flashcards
¿min jowe aka?,¿le invitaste?,flashcards
¿mato korikiya iki?,¿tienen dinero?,flashcards
¿min ikoankai?,¿le crees?,flashcards
¿min ninkayamatania?,¿tienes dudas?,flashcards
¿mia francesnin yoyo ikai?,¿hablás francés?,flashcards
¿min frances onana?,¿sabes francés?,flashcards
¿mia tenis tsiniai?,¿juegas tenis?,flashcards
¿mia latiman yoyo ikai?,¿hablas latín?,flashcards
¿mato pikasai?,¿quieren comer?,flashcards
¿mia pikasai?,¿quiere comer?,flashcards
¿mia korikiya iki?,¿tiene dinero?,flashcards
¿mia jakomatania?,¿te ofende?,flashcards
jatixonbi ikoanyama,todos dudaron.,flashcards
jatixonbi osankana,todos vacilaron.,flashcards
jatibi wetsaresbiri ika,todo cambió.,flashcards
jatibira jakon iki,todo importa.,flashcards
jatibira jainbi baneke,todo paró.,flashcards
"jainmacha noa meniwe,",danos espacio.,flashcards
tomanki kena?,llamó tom?,flashcards
jakoni noya,buen vuelo.,flashcards
jaaki moa yosia,él envejecía.,flashcards
¿jaweki min shinana?,¿cómo decidiste?,flashcards
¿jaweki maton shinana?,¿cómo decidieron?,flashcards
¿jawekeskaakinki shinan aka?,¿cómo decidió?,flashcards
¿jainmacha jawekibo?,¿harto improbable?,flashcards
enki ati atipana,puedo cabalgar.,flashcards
en mia manati atipana,puedo esperarte.,flashcards
enra meken tash ake,yo aplaudí.,flashcards
motian jawekibora en biai,colecciono antigüedades.,flashcards
tosira jimi jokonke,tosí sangre.,flashcards
mibera en namake,soñé contigo.,flashcards
keyotiainra en kananke,terminé ganando.,flashcards
eara jawe akashamai ikasai,odio aburrirme.,flashcards
eara jaskati yoiyaiya iki,tengo información.,flashcards
enra mato oinkasai,espero verlos.,flashcards
enra mia paketi jake,debo destruirte.,flashcards
eara jaskati ikabo kenai,necesito información.,flashcards
eara yakakasai,necesito sentarme.,flashcards
psicología axei riki ea,estudio psicología.,flashcards
oxasra ea yoyo ikai,hablo dormido.,flashcards
eara kai,me entregué.,flashcards
eara tsinikasai,quiero divertirme.,flashcards
enra mia akinkasai,quiero ayudarte.,flashcards
enra mato oinkasai,quiero verlos.,flashcards
piira iwanke,estaba almorzando.,flashcards
eara ja oinkasai,quisiera verlo.,flashcards
bakishra ea kai,iré mañana.,flashcards
bakishra ea joribai,vendré mañana.,flashcards
enra benai,lo averiguaré.,flashcards
jawetianbira en jeneyamai,nunca abandonaré.,flashcards
enra shinani kai,lo recordaré.,flashcards
bochikixonra en manai,esperaré arriba.,flashcards
joto tsekai riki ea,soy fotógrafo.,flashcards
xoati riki ea,estoy engordando.,flashcards
eara bochikicha rankanke,me ascendieron.,flashcards
jotira yoikanke,fui convocado.,flashcards
piitira en beke,traje almuerzo.,flashcards
jakon riki ea,he mejorado.,flashcards
¿panki ja?,¿hay pan?,flashcards
¿jan batati ja?,¿hay azúcar?,flashcards
oi keska,parece lluvia.,flashcards
matsi keska,parece nieve.,flashcards
jakoinra jaweki,fue extraordinario.,flashcards
jawetianbira iamai,nunca sucederá.,flashcards
jakonra ike,ha mejorado.,flashcards
en mia yoibanon,déjame explicarlo.,flashcards
nato biti riki,compremos este.,flashcards
xeapariti riki,tomémonos algo.,flashcards
francesnin yoyo iti riki,hablemos francés.,flashcards
wanoa iresti riki,sigamos casados.,flashcards
frances axenon iwe,estudiemos francés.,flashcards
nato ati riki,usemos este.,flashcards
"jaskapainra, ike","afortunadamente, funcionó.",flashcards
tsonbira ninkayamai,nadie entiende.,flashcards
ramabi jowe,vuelve inmediatamente.,flashcards
¿ramabi peotirin?,¿empezamos ahora?,flashcards
janra pike,ella cenó.,flashcards
jainmacha jisa,parece confundida.,flashcards
oinyamaira pikoke,nació ciega.,flashcards
¿yoiribitiki ja?,¿debería repetirlo?,flashcards
¿nonki chibanresti ja?,¿deberíamos seguir?,flashcards
jatibi ea oinmawe,muéstrame todo.,flashcards
jatibi ea axeawe,enséñamelo todo.,flashcards
jaskataxra ike,algo sucedió.,flashcards
jatibi ea yoiwe,dime todo.,flashcards
jatibi ea yoier,cuéntamelo todo.,flashcards
"irake, nokon noi","gracias, cariño.",flashcards
jakomacha ninkatai,suena ridículo.,flashcards
sontarobora ike,eran soldados.,flashcards
nonoira ikanke,ellos nadaban.,flashcards
jato rabera ike,estaban juntos.,flashcards
riosan joi akaibo,son cristianos.,flashcards
kirinko jonibo,son extranjeros.,flashcards
¿jakonki ika?,¿fue interesante?,flashcards
¿ninkatiki ika?,¿era interesante?,flashcards
ramabi piiti riki,almorzamos temprano.,flashcards
nonra keyoyamai,no terminamos.,flashcards
kirinkonin joiki noa axea,aprendimos inglés.,flashcards
bewa ninkati riki,escuchamos música.,flashcards
noara menikanti jake pikoti kopi,necesitamos permiso.,flashcards
noara yoyo iyamake,permanecimos callados.,flashcards
nonra keyoti jake,deberíamos terminar.,flashcards
noara yakati jake,deberíamos sentarnos.,flashcards
nonra ninkaxonai,lo comprendemos.,flashcards
ishton kaira noa ike,estábamos apurados.,flashcards
jakon axonra non yokati jake,preguntaremos diplomáticamente.,flashcards
yantancha kati riki,vamos tarde.,flashcards
¿mia rateta?,¿te sorprendiste?,flashcards
¡jaskara jisashaman?,¡qué coincidencia!,flashcards
¡winota jawekibo!,¡qué experiencia!,flashcards
¿jaweki xea?,¿qué bebió?,flashcards
¿jawe keniki ikana?,¿qué querían?,flashcards
¿jawe min chikoa?,¿qué derramaste?,flashcards
¿jawe min yometsoa?,¿qué robaste?,flashcards
¿jawetianki winota?,¿cuándo pasó?,flashcards
¿jawetianki peokotai?,¿cuándo empieza?,flashcards
¿jawetian mia pikota iki?,¿cuándo naciste?,flashcards
¿jawetianki peokotai?,¿cuándo empezará?,flashcards
¿jawetianki mia joai?,¿cuándo vendrás?,flashcards
¿jaweranoki noa kai?,¿adónde vamos?,flashcards
¿jawerano min bena?,¿dónde buscaste?,flashcards
¿jawerano mia teetai?,¿dónde trabajabas?,flashcards
¿jawerano mato teetai?,¿dónde trabajaban?,flashcards
¿jawerano min kopiaka?,¿dónde pago?,flashcards
¿jawerano mia kai?,¿adónde vas?,flashcards
¿ramaki oi beai?,¿lloverá hoy?,flashcards
ea wishataniwe,escríbeme algo.,flashcards
¡kikin jakoinra mia!,¡eres imposible!,flashcards
ichaira min xea riki,tomaste demasiado.,flashcards
matonra ichaira xeake,tomaron demasiado.,flashcards
ichaira xea riki,tomó demasiado.,flashcards
minra ea ratewanke,me asustaste.,flashcards
mia axea riki,te acostumbras.,flashcards
¿min ja ninkata?,¿oíste eso?,flashcards
¿min ja onana iwana?,¿sabías eso?,flashcards
¿mia neno ja iki?,¿viviste aquí?,flashcards
¿min moka jaweki xeai?,¿bebes cerveza?,flashcards
¿maton moka jaweki xeai?,¿beben cerveza?,flashcards
¿min vino xeai?,¿bebes vino?,flashcards
¿mia karoya iki?,¿tienes coche?,flashcards
¿mia karoya iki?,¿tienes carro?,flashcards
¿mia korikiya iki?,¿tienes dinero?,flashcards
¿mia pei kirikaya iki?,¿tienes papel?,flashcards
¿min latin onana?,¿sabes latín?,flashcards
¿miabichoki ja?,¿vives sola?,flashcards
¿mia karo kenai?,¿necesitas carro?,flashcards
¿mia koriki kenai?,¿necesita dinero?,flashcards
¿min ja xeteai?,¿hueles eso?,flashcards
¿mia yoyo ikasai?,¿quieres hablar?,flashcards
¿jaskaakin aka mia oinkasai?,¿quieres pruebas?,flashcards
¿nenoki ja?,¿vive aquí?,flashcards
jawetianbi wetsakeskaakin shinanyamawe,nunca cambies.,flashcards
jatibira bechiwankanke,todos vitorearon.,flashcards
jatibira jawankanke,todos sobrevivieron.,flashcards
ramabi ea meniwe,dámelo ahora.,flashcards
¡ea meniwe moa!,¡dámelo ya!,flashcards
¿moa min keyoa?,¿has terminado?,flashcards
bakeranon jisara iwanke?,parecía joven.,flashcards
jain jatibitian ikai,es influyente.,flashcards
jakonra pikowanke,parecía satisfecho.,flashcards
jaskaakin atibo wishawe,escribe guiones.,flashcards
jaskaakin awe,está sobreactuando.,flashcards
¿jawekeskaki winota?,¿cómo sucedió?,flashcards
vegetariano riki ea,soy vegetariano.,flashcards
diestro riki ea,soy diestro.,flashcards
jatibira en jen ayamai,niego todo.,flashcards
nomi riki ea,tengo resaca.,flashcards
jakesaya riki ea,tengo jaqueca.,flashcards
otitisya riki ea,tengo otitis.,flashcards
jatibiya riki ea,tengo todo.,flashcards
enra ninkake,escuché algo.,flashcards
eara oinribikasai,espero verlo.,flashcards
eara pei kirika kenai,necesito papel.,flashcards
eara joribakasai,necesito regresar.,flashcards
enra min yoiyai keskaribi shinanai,concuerdo contigo.,flashcards
eara kati jake,debería largarme.,flashcards
jaskara en shinainbake,eso pensaba.,flashcards
enra ashokoke,me vengué.,flashcards
eara jabakaske,intenté escapar.,flashcards
enra ikoankasai,quiero creer.,flashcards
eara jikikasai,quiero entrar.,flashcards
eara ishokokasai,quiero competir.,flashcards
eara keshakasai,quiero confesar.,flashcards
enra yoikasai,quiero explicar.,flashcards
eara joribakasai,quiero regresar.,flashcards
enra yoyo akasai,quiero leerlo.,flashcards
enra mia oinkasai,quiero verte.,flashcards
paxkinara ibake,estaba frustrado.,flashcards
rabinara ibake,estaba avergonzado.,flashcards
yoyo areswanke,seguí leyendo.,flashcards
enra irake atiki,lo agradecería.,flashcards
paxkinara ikeanke,estaría devastado.,flashcards
eara joribai,volveré pronto.,flashcards
ja pekaora joribai,volveré luego.,flashcards
enra ataniai,haré algo.,flashcards
enra meniribiai,lo devolveré.,flashcards
ea bichora kai,iré solo.,flashcards
enra mia jenai,te liberaré.,flashcards
enra mia manai,te esperaré.,flashcards
jemanxonra en manai,esperaré afuera.,flashcards
enbi shinan akai,soy dependiente.,flashcards
astronomo riki ea,soy astrónomo.,flashcards
vinora en beke,traigo vino.,flashcards
eara jakomaresai,estoy empeorando.,flashcards
sereya riki ea,estoy rayado.,flashcards
eara oshiai,estoy adelgazando.,flashcards
enra jeneyamai,no abandono.,flashcards
chixoya riki ea,tengo cagalera.,flashcards
jaskaakin akanaya riki ea,tengo evidencia.,flashcards
jawemabi riki,no importa.,flashcards
jawetianbira winoyamake,nunca pasó.,flashcards
koshira oi beke,llovió fuerte.,flashcards
ramachabira winotai,ocurrirá pronto.,flashcards
jaskati ja,es vivificante.,flashcards
moara keyoke,ya terminó.,flashcards
yoyo iti jisama,es discutible.,flashcards
ichaira oi beai,llueve mucho.,flashcards
sere meniwe,dale tiempo.,flashcards
ea oxamawe,déjame dormir.,flashcards
¡ramabi katanwe!,¡vete inmediatamente!,flashcards
¡ramabi pikowe!,¡sal inmediatamente!,flashcards
ea tanamawe,déjame probar.,flashcards
ea tanamawe,dejame intentar.,flashcards
ea jikimawe,permítame entrar.,flashcards
ea winomawe,permítame pasar.,flashcards
nonbi pikonon iwe,seamos creativos.,flashcards
jaskara ikax peonon iwe,entonces empecemos.,flashcards
nato keyonon iwe,terminemos esto.,flashcards
jain jikinon iwe,entremos allí.,flashcards
chicho jikinon iwe,pasemos adentro.,flashcards
¿min ea yoiti atipana?,¿puedes explicarte?,flashcards
min ea ninkati jake,debe perdonarme.,flashcards
jain awe,póngalo allí.,flashcards
niakin koshiawe,atorníllalo firmemente.,flashcards
ramabi ea bemawe,envíamelo ahora.,flashcards
ramabi bemawe,mándamelo ahora.,flashcards
jara jain ike,ella debutó.,flashcards
janra yoiyamake,no respondió.,flashcards
alemanra yoyo ikai,habla alemán.,flashcards
sinataxra yoyo ike,lloró amargamente.,flashcards
¡yoirati jake!,¿debería decírselo?,flashcards
tsonki yoiya,alguien respondió.,flashcards
tsoaki joai,alguien viene.,flashcards
jaweki yoikana,algo surgió.,flashcards
wetsakeskaakinki yoikana,algo cambió.,flashcards
noa yoitaniwe,dinos algo.,flashcards
noa yoitanikanwe,dígannos algo.,flashcards
"irake, rokotoro","gracias, doctor.",flashcards
jakon riki,es perfecto.,flashcards
moara onankanke,ya saben.,flashcards
eara yatanwanke,me secuestraron.,flashcards
ichara manowanke,perdieron mucho.,flashcards
francesninra yoyo iwankanke,hablaban francés.,flashcards
metsara iwanke,eran maravillosos.,flashcards
metsabora iwanke,fueron maravillosos.,flashcards
jainra iwankanke,estaban jadeando.,flashcards
ja jisabires,son idénticos.,flashcards
ninkatira iwanke,están escuchando.,flashcards
tomanra yoiwanke,tom contestó.,flashcards
¡bakish noa oinkanwe!,¡visítenos mañana!,flashcards
australianobo riki noa,somos australianos.,flashcards
arrozra non oroai,cultivamos arroz.,flashcards
francesra noa axeke,aprendimos francés.,flashcards
nonra noike,lo admiramos.,flashcards
nonra ati jake,deberíamos hacerlo.,flashcards
noara japonesnin yoyo ikai,hablamos japonés.,flashcards
patax jabekona riki noa,éramos vecinos.,flashcards
nonra mia benai kai,te visitaremos.,flashcards
ocho kaibo riki noa,somos aventureros.,flashcards
winota jaweki yoiyaibo,somos periodistas.,flashcards
¿oxaki mia iwana?,¿estabas durmiendo?,flashcards
¿oiniki mia iwana?,¿estabas mirando?,flashcards
¿jawe min oinwana!,¿qué sentiste?,flashcards
¿jawe min oina?,¿qué sintió?,flashcards
¿jawe maton oinwana?,¿qué sintieron?,flashcards
¿jawe min jonewana?,¿qué escondiste?,flashcards
¿jawe mato maxkata?,¿qué necesitan?,flashcards
¿jaweki kenai?,¿qué quiere?,flashcards
¿jawe yoirin ja?,¿qué significa?,flashcards
¿jaweki winota?,¿qué ocurre?,flashcards
¿jawe akasiki iwana?,¿qué pretendía?,flashcards
¿jaweki akanai?,¿qué harán?,flashcards
¿jaweki winoti iki?,¿qué pasaría?,flashcards
¿jawetianki mia joa?,¿cuándo viniste?,flashcards
¿jawetianki noa nokotai?,¿cuándo llegamos?,flashcards
¿jawetian mia axeai?,¿cuándo estudias?,flashcards
¿jawetianki min wishai?,¿cuándo escribes?,flashcards
¿jawetianki joai?,¿cuándo vendrá?,flashcards
¿jawetianki non peoai?,¿dónde comenzamos?,flashcards
¿jaweranoki mia ja?,¿dónde vives?,flashcards
¿jaweranoki mato ja?,¿dónde viven?,flashcards
¿jaweranoki noa kai?},¿adónde iremos?,flashcards
¿jaweranoki mia ikai?,¿dónde estarás?,flashcards
¿jaweranoki mia kai?,¿adónde irás?,flashcards
¿jawerato mia kenai?,¿cuál querés?,flashcards
kikin jakon riki mia },eres fantástico.,flashcards
jakon joni riki mia,eres importante.,flashcards
min yoiti atipanke,puedes responderlo.,flashcards
janbixbi axeai joni,es autodidacta.,flashcards
nonra koiranxon boai,llevaremos cuidado.,flashcards
¿minki yame ebe piai?,¿cenarías conmigo?,flashcards
¿mia matsikasai?,¿quieres refrescarte?,flashcards
¿miabichoki kai?,¿viajas solo?,flashcards
¿min jatibi ninkata?,¿entendiste todo?,flashcards
¿babayarin mia?,¿tienes nietos?,flashcards
¿mia akinba?,¿te ayudo?,flashcards
¿mia jikikasai?,¿quisieras entrar?,flashcards
¿mia rinkon joi axeai?,¿aprenderás inglés?,flashcards
¿mia ebe jotiki?,¿vendrías conmigo?,flashcards
¿min kenati atipana?,¿pudiste contactarlo?,flashcards
